time,Cr_at_center,Cr_at_surface,defect_max
6040,0.1948399452665,0.17,8.251036e-07
6050,0.19482924309307,0.17,8.264695e-07
6060,0.19481855086859,0.17,8.278354e-07
6070,0.19480786859192,0.17,8.292013e-07
6080,0.19479719626177,0.17,8.305672e-07
6090,0.19478653387671,0.17,8.319331e-07
6100,0.19477588143516,0.17,8.33299e-07
6110,0.19476523893541,0.17,8.346649e-07
6120,0.19475460637559,0.17,8.360308e-07
6130,0.1947439837537,0.17,8.373967e-07
6140,0.1947333710676,0.17,8.387626e-07
6150,0.19472276831503,0.17,8.401285e-07
6160,0.19471217549356,0.17,8.414944e-07
6170,0.19470159260066,0.17,8.428603e-07
6180,0.19469101963365,0.17,8.442262e-07
6190,0.19468045658973,0.17,8.455921e-07
6200,0.19466990346595,0.17,8.46958e-07
6210,0.19465936025925,0.17,8.483239e-07
6220,0.19464882696644,0.17,8.496898e-07
6230,0.19463830358421,0.17,8.510557e-07
6240,0.19462779010911,0.17,8.524216e-07
6250,0.19461728653758,0.17,8.537875e-07
6260,0.19460679286594,0.17,8.551534e-07
6270,0.19459630909038,0.17,8.565193e-07
6280,0.19458583520698,0.17,8.578852e-07
6290,0.19457537121171,0.17,8.592511e-07
6300,0.1945649171004,0.17,8.60617e-07
6310,0.19455447286879,0.17,8.619829e-07
6320,0.19454403851249,0.17,8.633488e-07
6330,0.194533614027,0.17,8.647147e-07
6340,0.19452319940772,0.17,8.660806e-07
6350,0.19451279464994,0.17,8.674465e-07
6360,0.19450239974883,0.17,8.688124e-07
6370,0.19449201469945,0.17,8.701783e-07
6380,0.19448163949677,0.17,8.715442e-07
6390,0.19447127413565,0.17,8.729101e-07
6400,0.19446091861084,0.17,8.74276e-07
6410,0.19445057291698,0.17,8.756419e-07
6420,0.19444023704864,0.17,8.770078e-07
6430,0.19442991100025,0.17,8.783737e-07
6440,0.19441959476618,0.17,8.797396e-07
6450,0.19440928834067,0.17,8.811055e-07
6460,0.19439899171788,0.17,8.824714e-07
6470,0.19438870489186,0.17,8.838373e-07
6480,0.19437842785659,0.17,8.852032e-07
6490,0.19436816060594,0.17,8.865691e-07
6500,0.19435790313368,0.17,8.87935e-07
6510,0.19434765543351,0.17,8.893009e-07
6520,0.19433741749902,0.17,8.906668e-07
6530,0.19432718932372,0.17,8.920327e-07
6540,0.19431697090104,0.17,8.933986e-07
6550,0.1943067622243,0.17,8.947645e-07
6560,0.19429656328675,0.17,8.961304e-07
6570,0.19428637408155,0.17,8.974963e-07
6580,0.19427619460179,0.17,8.988622e-07
6590,0.19426602484045,0.17,9.002281e-07
6600,0.19425586479045,0.17,9.01594e-07
6610,0.19424571444463,0.17,9.029599e-07
6620,0.19423557379572,0.17,9.043258e-07
6630,0.19422544283641,0.17,9.056917e-07
6640,0.19421532155928,0.17,9.070576e-07
6650,0.19420520995686,0.17,9.084235e-07
6660,0.19419510802158,0.17,9.097894e-07
6670,0.1941850157458,0.17,9.111553e-07
6680,0.19417493312182,0.17,9.125212e-07
6690,0.19416486014185,0.17,9.138871e-07
6700,0.19415479679803,0.17,9.15253e-07
6710,0.19414474308244,0.17,9.166189e-07
6720,0.19413469898706,0.17,9.179848e-07
6730,0.19412466450385,0.17,9.193507e-07
6740,0.19411463962464,0.17,9.207166e-07
6750,0.19410462434124,0.17,9.220825e-07
6760,0.19409461864536,0.17,9.234484e-07
6770,0.19408462252867,0.17,9.248143e-07
6780,0.19407463598276,0.17,9.261802e-07
6790,0.19406465899914,0.17,9.275461e-07
6800,0.19405469156929,0.17,9.28912e-07
6810,0.1940447336846,0.17,9.302779e-07
6820,0.19403478533641,0.17,9.316438e-07
6830,0.19402484651599,0.17,9.330097e-07
6840,0.19401491721455,0.17,9.343756e-07
6850,0.19400499742324,0.17,9.357415e-07
6860,0.19399508713315,0.17,9.371074e-07
6870,0.19398518633533,0.17,9.384733e-07
6880,0.19397529502074,0.17,9.398392e-07
6890,0.1939654131803,0.17,9.412051e-07
6900,0.19395554080488,0.17,9.42571e-07
6910,0.19394567788528,0.17,9.439369e-07
6920,0.19393582441224,0.17,9.453028e-07
6930,0.19392598037647,0.17,9.466687e-07
6940,0.19391614576861,0.17,9.480346e-07
6950,0.19390632057925,0.17,9.494005e-07
6960,0.19389650479892,0.17,9.507664e-07
6970,0.19388669841812,0.17,9.521323e-07
6980,0.19387690142727,0.17,9.534982e-07
6990,0.19386711381675,0.17,9.548641e-07
7000,0.19385733557692,0.17,9.5623e-07
7010,0.19384756669804,0.17,9.575959e-07
7020,0.19383780717037,0.17,9.589618e-07
7030,0.19382805698408,0.17,9.603277e-07
7040,0.19381831612933,0.17,9.616936e-07
7050,0.19380858459622,0.17,9.630595e-07
7060,0.19379886237478,0.17,9.644254e-07
7070,0.19378914945504,0.17,9.657913e-07
7080,0.19377944582695,0.17,9.671572e-07
7090,0.19376975148044,0.17,9.685231e-07
7100,0.19376006640538,0.17,9.69889e-07
7110,0.1937503905916,0.17,9.712549e-07
7120,0.1937407240289,0.17,9.726208e-07
7130,0.19373106670702,0.17,9.739867e-07
7140,0.19372141861568,0.17,9.753526e-07
7150,0.19371177974455,0.17,9.767185e-07
7160,0.19370215008326,0.17,9.780844e-07
7170,0.1936925296214,0.17,9.794503e-07
7180,0.19368291834853,0.17,9.808162e-07
7190,0.19367331625415,0.17,9.821821e-07
7200,0.19366372332776,0.17,9.83548e-07
