time,Cr_at_center,Cr_at_surface,defect_max
1160,0.19999864672271,0.1919496,1.585444e-07
1170,0.1999985507012,0.1918802,1.599103e-07
1180,0.19999844937284,0.1918108,1.612762e-07
1190,0.19999834256028,0.1917414,1.626421e-07
1200,0.19999823008476,0.191672,1.64008e-07
1210,0.19999811176617,0.1916026,1.653739e-07
1220,0.19999798742318,0.1915332,1.667398e-07
1230,0.19999785687326,0.1914638,1.681057e-07
1240,0.1999977199328,0.1913944,1.694716e-07
1250,0.19999757641721,0.191325,1.708375e-07
1260,0.19999742614093,0.1912556,1.722034e-07
1270,0.19999726891758,0.1911862,1.735693e-07
1280,0.19999710455996,0.1911168,1.749352e-07
1290,0.1999969328802,0.1910474,1.763011e-07
1300,0.19999675368977,0.190978,1.77667e-07
1310,0.1999965667996,0.1909086,1.790329e-07
1320,0.1999963720201,0.1908392,1.803988e-07
1330,0.19999616916125,0.1907698,1.817647e-07
1340,0.19999595803268,0.1907004,1.831306e-07
1350,0.19999573844372,0.190631,1.844965e-07
1360,0.19999551020344,0.1905616,1.858624e-07
1370,0.19999527312076,0.1904922,1.872283e-07
1380,0.19999502700446,0.1904228,1.885942e-07
1390,0.19999477166328,0.1903534,1.899601e-07
1400,0.19999450690593,0.190284,1.91326e-07
1410,0.19999423254119,0.1902146,1.926919e-07
1420,0.19999394837793,0.1901452,1.940578e-07
1430,0.19999365422519,0.1900758,1.954237e-07
1440,0.19999334989219,0.1900064,1.967896e-07
1450,0.19999303518842,0.189937,1.981555e-07
1460,0.19999270992366,0.1898676,1.995214e-07
1470,0.19999237390805,0.1897982,2.008873e-07
1480,0.1999920269521,0.1897288,2.022532e-07
1490,0.19999166886676,0.1896594,2.036191e-07
1500,0.19999129946346,0.18959,2.04985e-07
1510,0.19999091855412,0.1895206,2.063509e-07
1520,0.19999052595125,0.1894512,2.077168e-07
1530,0.1999901214679,0.1893818,2.090827e-07
1540,0.19998970491778,0.1893124,2.104486e-07
1550,0.19998927611526,0.189243,2.118145e-07
1560,0.19998883487538,0.1891736,2.131804e-07
1570,0.19998838101391,0.1891042,2.145463e-07
1580,0.1999879143474,0.1890348,2.159122e-07
1590,0.19998743469315,0.1889654,2.172781e-07
1600,0.1999869418693,0.188896,2.18644e-07
1610,0.19998643569483,0.1888266,2.200099e-07
1620,0.19998591598957,0.1887572,2.213758e-07
1630,0.19998538257426,0.1886878,2.227417e-07
1640,0.19998483527056,0.1886184,2.241076e-07
1650,0.19998427390106,0.188549,2.254735e-07
1660,0.19998369828931,0.1884796,2.268394e-07
1670,0.19998310825987,0.1884102,2.282053e-07
1680,0.19998250363827,0.1883408,2.295712e-07
1690,0.19998188425109,0.1882714,2.309371e-07
1700,0.19998124992594,0.188202,2.32303e-07
1710,0.1999806004915,0.1881326,2.336689e-07
1720,0.19997993577752,0.1880632,2.350348e-07
1730,0.19997925561484,0.1879938,2.364007e-07
1740,0.19997855983542,0.1879244,2.377666e-07
1750,0.19997784827232,0.187855,2.391325e-07
1760,0.19997712075977,0.1877856,2.404984e-07
1770,0.19997637713311,0.1877162,2.418643e-07
1780,0.19997561722887,0.1876468,2.432302e-07
1790,0.19997484088473,0.1875774,2.445961e-07
1800,0.19997404793956,0.187508,2.45962e-07
1810,0.19997323823343,0.1874386,2.473279e-07
1820,0.19997241160761,0.1873692,2.486938e-07
1830,0.19997156790455,0.1872998,2.500597e-07
1840,0.19997070696797,0.1872304,2.514256e-07
1850,0.19996982864276,0.187161,2.527915e-07
1860,0.19996893277507,0.1870916,2.541574e-07
1870,0.1999680192123,0.1870222,2.555233e-07
1880,0.19996708780306,0.1869528,2.568892e-07
1890,0.19996613839723,0.1868834,2.582551e-07
1900,0.19996517084595,0.186814,2.59621e-07
1910,0.19996418500159,0.1867446,2.609869e-07
1920,0.1999631807178,0.1866752,2.623528e-07
1930,0.1999621578495,0.1866058,2.637187e-07
1940,0.19996111625285,0.1865364,2.650846e-07
1950,0.19996005578531,0.186467,2.664505e-07
1960,0.19995897630559,0.1863976,2.678164e-07
1970,0.19995787767367,0.1863282,2.691823e-07
1980,0.19995675975082,0.1862588,2.705482e-07
1990,0.19995562239957,0.1861894,2.719141e-07
2000,0.19995446548373,0.18612,2.7328e-07
2010,0.19995328886837,0.1860506,2.746459e-07
2020,0.19995209241985,0.1859812,2.760118e-07
2030,0.19995087600581,0.1859118,2.773777e-07
2040,0.19994963949513,0.1858424,2.787436e-07
2050,0.19994838275798,0.185773,2.801095e-07
2060,0.19994710566581,0.1857036,2.814754e-07
2070,0.1999458080913,0.1856342,2.828413e-07
2080,0.19994448990844,0.1855648,2.842072e-07
2090,0.19994315099244,0.1854954,2.855731e-07
2100,0.19994179121979,0.185426,2.86939e-07
2110,0.19994041046824,0.1853566,2.883049e-07
2120,0.19993900861677,0.1852872,2.896708e-07
2130,0.19993758554564,0.1852178,2.910367e-07
2140,0.19993614113632,0.1851484,2.924026e-07
2150,0.19993467527155,0.185079,2.937685e-07
2160,0.1999331878353,0.1850096,2.951344e-07
2170,0.19993167871275,0.1849402,2.965003e-07
2180,0.19993014779035,0.1848708,2.978662e-07
2190,0.19992859495573,0.1848014,2.992321e-07
2200,0.19992702009778,0.184732,3.00598e-07
2210,0.19992542310656,0.1846626,3.019639e-07
2220,0.19992380387338,0.1845932,3.033298e-07
2230,0.19992216229072,0.1845238,3.046957e-07
2240,0.19992049825228,0.1844544,3.060616e-07
2250,0.19991881165294,0.184385,3.074275e-07
2260,0.19991710238877,0.1843156,3.087934e-07
2270,0.19991537035703,0.1842462,3.101593e-07
2280,0.19991361545613,0.1841768,3.115252e-07
2290,0.19991183758567,0.1841074,3.128911e-07
2300,0.19991003664641,0.184038,3.14257e-07
2310,0.19990821254026,0.1839686,3.156229e-07
2320,0.19990636517029,0.1838992,3.169888e-07
2330,0.19990449444068,0.1838298,3.183547e-07
2340,0.1999026002568,0.1837604,3.197206e-07
2350,0.1999006825251,0.183691,3.210865e-07
2360,0.19989874115318,0.1836216,3.224524e-07
2370,0.19989677604976,0.1835522,3.238183e-07
2380,0.19989478712465,0.1834828,3.251842e-07
2390,0.19989277428879,0.1834134,3.265501e-07
2400,0.19989073745418,0.183344,3.27916e-07
2410,0.19988867653394,0.1832746,3.292819e-07
2420,0.19988659144226,0.1832052,3.306478e-07
2430,0.1998844820944,0.1831358,3.320137e-07
2440,0.1998823484067,0.1830664,3.333796e-07
2450,0.19988019029655,0.182997,3.347455e-07
2460,0.1998780076824,0.1829276,3.361114e-07
2470,0.19987580048374,0.1828582,3.374773e-07
2480,0.1998735686211,0.1827888,3.388432e-07
2490,0.19987131201604,0.1827194,3.402091e-07
2500,0.19986903059115,0.18265,3.41575e-07
2510,0.19986672427004,0.1825806,3.429409e-07
2520,0.19986439297731,0.1825112,3.443068e-07
2530,0.19986203663859,0.1824418,3.456727e-07
2540,0.19985965518048,0.1823724,3.470386e-07
2550,0.19985724853059,0.182303,3.484045e-07
2560,0.19985481661748,0.1822336,3.497704e-07
2570,0.19985235937071,0.1821642,3.511363e-07
2580,0.1998498767208,0.1820948,3.525022e-07
2590,0.19984736859921,0.1820254,3.538681e-07
2600,0.19984483493837,0.181956,3.55234e-07
2610,0.19984227567164,0.1818866,3.565999e-07
2620,0.19983969073333,0.1818172,3.579658e-07
2630,0.19983708005867,0.1817478,3.593317e-07
2640,0.19983444358381,0.1816784,3.606976e-07
2650,0.19983178124581,0.181609,3.620635e-07
2660,0.19982909298264,0.1815396,3.634294e-07
2670,0.19982637873317,0.1814702,3.647953e-07
2680,0.19982363843716,0.1814008,3.661612e-07
2690,0.19982087203526,0.1813314,3.675271e-07
2700,0.19981807946899,0.181262,3.68893e-07
2710,0.19981526068073,0.1811926,3.702589e-07
2720,0.19981241561375,0.1811232,3.716248e-07
2730,0.19980954421214,0.1810538,3.729907e-07
2740,0.19980664642087,0.1809844,3.743566e-07
2750,0.19980372218573,0.180915,3.757225e-07
2760,0.19980077145336,0.1808456,3.770884e-07
2770,0.19979779417121,0.1807762,3.784543e-07
2780,0.19979479028756,0.1807068,3.798202e-07
2790,0.19979175975149,0.1806374,3.811861e-07
2800,0.19978870251291,0.180568,3.82552e-07
2810,0.1997856185225,0.1804986,3.839179e-07
2820,0.19978250773175,0.1804292,3.852838e-07
2830,0.19977937009292,0.1803598,3.866497e-07
2840,0.19977620555907,0.1802904,3.880156e-07
2850,0.19977301408401,0.180221,3.893815e-07
2860,0.19976979562232,0.1801516,3.907474e-07
2870,0.19976655012933,0.1800822,3.921133e-07
2880,0.19976327756114,0.1800128,3.934792e-07
2890,0.19975997787457,0.1799434,3.948451e-07
2900,0.19975665102719,0.179874,3.96211e-07
2910,0.19975329697731,0.1798046,3.975769e-07
2920,0.19974991568394,0.1797352,3.989428e-07
2930,0.19974650710681,0.1796658,4.003087e-07
2940,0.19974307120639,0.1795964,4.016746e-07
2950,0.19973960794382,0.179527,4.030405e-07
2960,0.19973611728094,0.1794576,4.044064e-07
2970,0.19973259918031,0.1793882,4.057723e-07
2980,0.19972905360514,0.1793188,4.071382e-07
2990,0.19972548051935,0.1792494,4.085041e-07
3000,0.19972187988749,0.17918,4.0987e-07
3010,0.19971825167483,0.1791106,4.112359e-07
3020,0.19971459584725,0.1790412,4.126018e-07
3030,0.19971091237131,0.1789718,4.139677e-07
3040,0.1997072012142,0.1789024,4.153336e-07
3050,0.19970346234378,0.178833,4.166995e-07
3060,0.19969969572852,0.1787636,4.180654e-07
3070,0.19969590133751,0.1786942,4.194313e-07
3080,0.1996920791405,0.1786248,4.207972e-07
3090,0.19968822910782,0.1785554,4.221631e-07
3100,0.19968435121043,0.178486,4.23529e-07
3110,0.19968044541989,0.1784166,4.248949e-07
3120,0.19967651170836,0.1783472,4.262608e-07
3130,0.19967255004859,0.1782778,4.276267e-07
3140,0.19966856041393,0.1782084,4.289926e-07
3150,0.1996645427783,0.178139,4.303585e-07
3160,0.1996604971162,0.1780696,4.317244e-07
3170,0.1996564234027,0.1780002,4.330903e-07
3180,0.19965232161344,0.1779308,4.344562e-07
3190,0.19964819172461,0.1778614,4.358221e-07
3200,0.19964403371296,0.177792,4.37188e-07
